SKU,BM per Item,Date
AS100ELAAALQP6ANID-24121750,61818,2017-06-20
BE142OTAUPU9ANID-829918,1695,2017-06-20
BE142OTAUPUAANID-829919,1695,2017-06-20
BE142OTAUPUBANID-829920,1819,2017-06-20
BE142OTCDJY8ANID-2745453,3168,2017-06-20
BE142OTCDJY9ANID-2745454,6150,2017-06-20
BE142OTCDJYAANID-2745455,3168,2017-06-20
BE142OTCDJYBANID-2745456,6150,2017-06-20
BE142OTCDJYCANID-2745457,3425,2017-06-20
BE142OTCDJYDANID-2745458,6670,2017-06-20
BE814TBAACGX2XANID-27861111,30000,2017-06-20
BE814TBAACGX2YANID-27861108,30000,2017-06-20
BE814TBAACGX2ZANID-27861109,30000,2017-06-20
BE814TBAACGX30ANID-27861110,30000,2017-06-20
BE814TBAK0IPANID-516586,10000,2017-06-20
BE814TBAK0IRANID-516587,10000,2017-06-20
BE814TBAK0ISANID-516588,10000,2017-06-20
BE814TBAK0ITANID-516590,10000,2017-06-20
CH273ELAA7ABXWANID-17795811,50852,2017-06-20
CH273ELAA7ABXYANID-17795813,78164,2017-06-20
CH273ELAA7ABXZANID-17795814,56346,2017-06-20
CO302ELAA85WD3ANID-19496328,69073,2017-06-20
CO302ELAA89W6UANID-19711688,78527,2017-06-20
CO363HAAA4JEIXANID-8944253,40909,2017-06-20
CO363HAAA90G18ANID-21077827,27273,2017-06-20
DA530ELAA7LEGFANID-18423823,83618,2017-06-20
DO886HLACOPDANID-146192,4000,2017-06-20
DO886HLACOPMANID-146201,4700,2017-06-20
DO886HLACZ7MANID-162425,4700,2017-06-20
DO886OTAA2S47LANID-5155057,4700,2017-06-20
DO886OTAA2S47QANID-5155062,4700,2017-06-20
DO886OTAA710RLANID-17274287,7100,2017-06-20
DO886OTAA93VWZANID-21271601,6600,2017-06-20
DO886OTAABI87XANID-25831840,3800,2017-06-20
DO886OTAABI87YANID-25831841,6600,2017-06-20
DO886OTAABI87ZANID-25831845,6600,2017-06-20
DO886OTAABI880ANID-25831842,3800,2017-06-20
EA022FAAA2ZV3SANID-5616916,5090,2017-06-20
EA022FAAA2ZV3SANID-5616918,5090,2017-06-20
EA022FAAA2ZV3TANID-5616928,5090,2017-06-20
EA022FAAA2ZV3TANID-5616930,5090,2017-06-20
EA022FAAA4JHGDANID-8949275,27090,2017-06-20
EA022FAAA4JHGEANID-8949276,27090,2017-06-20
EA022FAAA4JHGEANID-8949277,27090,2017-06-20
EN419TBAADFEL2ANID-29690759,16364,2017-06-20
EN419TBAADFEL3ANID-29690760,16364,2017-06-20
EN419TBAADFEL4ANID-29690761,16364,2017-06-20
EN419TBAADFEL5ANID-29690764,16364,2017-06-20
EN419TBAADFEL6ANID-29690762,16364,2017-06-20
EN419TBAADFEL7ANID-29690763,16364,2017-06-20
FI337TBCEVN5ANID-2818675,15270,2017-06-20
FI337TBCEVN6ANID-2818676,14670,2017-06-20
FI337TBCEVN7ANID-2818677,15930,2017-06-20
FI337TBCEVN8ANID-2818678,16650,2017-06-20
FI492TBAA5R1F0ANID-11816139,7280,2017-06-20
FI492TBAA5R1F1ANID-11816140,8180,2017-06-20
FI492TBAA5R1F2ANID-11816141,10360,2017-06-20
FI492TBAA5R1F3ANID-11816142,10240,2017-06-20
FI492TBAA5R1F5ANID-11816144,4450,2017-06-20
FI492TBAA5R1F7ANID-11816146,5425,2017-06-20
FI492TBAA5R1F8ANID-11816147,28630,2017-06-20
FI492TBAA5R1F9ANID-11816148,27615,2017-06-20
FI492TBAA5R1FAANID-11816149,27230,2017-06-20
FI492TBAA5R1FCANID-11816151,53275,2017-06-20
FI492TBAA5R1FDANID-11816152,60800,2017-06-20
FI492TBAA5R1FEANID-11816153,65250,2017-06-20
FI492TBAA5R1FFANID-11816154,112525,2017-06-20
FI492TBAA5R1FGANID-11816155,110495,2017-06-20
FI492TBAA5R1FHANID-11816156,108920,2017-06-20
FI492TBAA5R1FKANID-11816159,95580,2017-06-20
FI492TBAA5R1FLANID-11816160,99870,2017-06-20
FI492TBAA5R1FMANID-11816161,167985,2017-06-20
FI492TBAA5R1FNANID-11816162,167985,2017-06-20
FI492TBAA5VX4WANID-12302576,54990,2017-06-20
FI492TBAA5VX4XANID-12302577,54990,2017-06-20
FR818OTAA3BKN4ANID-6327920,392,2017-06-20
FR818OTAA3BKN5ANID-6327921,266,2017-06-20
FR818OTAA3BKN9ANID-6327925,1419,2017-06-20
FR818OTAA3BKNAANID-6327926,1342,2017-06-20
FR818OTAA3BKNBANID-6327927,15717,2017-06-20
FR818OTAA3BKNDANID-6327929,14203,2017-06-20
FR818OTAA3BKNKANID-6327936,15717,2017-06-20
FR818OTAA3BKNLANID-6327937,14203,2017-06-20
FR818OTAA6ASBIANID-14248214,14203,2017-06-20
FR818OTAA7VWARANID-18995021,1336,2017-06-20
FR818OTAA7VWASANID-18995022,1336,2017-06-20
FR818OTAABD4UVANID-25540647,1342,2017-06-20
FR818TBAA66YERANID-13927921,6261,2017-06-20
FR818TBAA66YESANID-13927926,6261,2017-06-20
FR818TBAA66YETANID-13927927,6261,2017-06-20
FR818TBAA66YEUANID-13927928,6261,2017-06-20
FR818TBAA66YEVANID-13927929,8769,2017-06-20
FR818TBAA66YEWANID-13927930,8769,2017-06-20
FR818TBAA66YEXANID-13927931,8769,2017-06-20
FR818TBAA6JSC2ANID-15368613,6261,2017-06-20
FR818TBAA7ATKTANID-17821657,6261,2017-06-20
FR818TBAA7ATKUANID-17821658,8769,2017-06-20
FR818TBAA7L1E6ANID-18404398,12522,2017-06-20
FR818TBAA7L1E7ANID-18404401,12522,2017-06-20
FR818TBAA7L1E8ANID-18404399,12522,2017-06-20
FR818TBAA7L1E9ANID-18404400,12522,2017-06-20
FR818TBAA96NXVANID-21425481,12522,2017-06-20
FR818TBAA96NXWANID-21425480,12522,2017-06-20
FU348ELAA7RTURANID-18788827,454545,2017-06-20
FU348ELAA7RTUSANID-18788828,454545,2017-06-20
FU348ELAA7RTUTANID-18788826,454545,2017-06-20
GI087HBADIAKANID-191678,5000,2017-06-20
GI720HB58PYZANID-49416,3200,2017-06-20
GI720HBAFL2YANID-269503,5600,2017-06-20
GO241ELAA4WN9WANID-9771939,35928,2017-06-20
HE178HBAA8ZHQDANID-21028208,39650,2017-06-20
HE178HBAIVPVANID-450458,3700,2017-06-20
HE178HBAKX3BANID-570742,3700,2017-06-20
HE178HBAZH8OANID-1086491,3700,2017-06-20
HE178HBAZH8PANID-1086492,3700,2017-06-20
HE178HBAZH8QANID-1086493,3700,2017-06-20
HE779HBAC4UKANID-114558,7400,2017-06-20
HE779HBAC4ULANID-114559,7400,2017-06-20
HE779HBAC4UMANID-114560,7400,2017-06-20
HP467ELAA87J9PANID-19585903,46282,2017-06-20
HP467ELAA87J9RANID-19585905,46350,2017-06-20
HP467ELAA87J9SANID-19585906,64091,2017-06-20
HP467ELAABT1LLANID-26527904,50912,2017-06-20
HP467ELAABT1LMANID-26527905,50912,2017-06-20
HP467ELAABT1LNANID-26527906,50912,2017-06-20
IC906ELAA4EFO6ANID-8625638,86164,2017-06-20
IC906ELAA511HCANID-10088000,9164,2017-06-20
IC906ELAA6ZXMSANID-17173775,173618,2017-06-20
KI770OTAA32HOVANID-5768127,1091,2017-06-20
KI770OTAA32HOXANID-5768129,873,2017-06-20
KI770OTAA32HOZANID-5768131,873,2017-06-20
KI770OTAA32HP1ANID-5768133,1019,2017-06-20
KI770OTAA32HP3ANID-5768135,1091,2017-06-20
KI770OTAA32HP5ANID-5768137,1019,2017-06-20
KI770OTAA32HP7ANID-5768139,1019,2017-06-20
KI770OTAAAHOSVANID-23909225,5092,2017-06-20
KI770OTAAAHP0DANID-23909496,4365,2017-06-20
KI770OTAAANWB0ANID-24227709,4365,2017-06-20
KI770OTAACGY5EANID-27862507,5092,2017-06-20
LA532HBAA2AH67ANID-4238077,26545,2017-06-20
LA532HBAA2AH6AANID-4238080,19909,2017-06-20
LA532HBAA2AH6CANID-4238082,33182,2017-06-20
LA532HBAA2SYKEANID-5199230,26545,2017-06-20
LA532HBAA3MNL9ANID-6978274,13936,2017-06-20
LA532HBAA3MNLBANID-6978276,20573,2017-06-20
LA532HBAA3MQPGANID-6982396,16591,2017-06-20
LA532HBAA3MQPHANID-6982397,16591,2017-06-20
LA532HBAA3MQPKANID-6982400,25882,2017-06-20
LA532HBAA3MQYNANID-6982909,26545,2017-06-20
LA532HBAA3MQYOANID-6982910,26545,2017-06-20
LA532HBAA4I7L6ANID-8823577,36500,2017-06-20
LA532HBAA4OT3GANID-9285762,16591,2017-06-20
LA532HBAA4OT3KANID-9285766,34509,2017-06-20
LA532HBAA4OT3LANID-9285767,34509,2017-06-20
LA532HBAA82X1BANID-19346567,39752,2017-06-20
LA532HBAA82X1CANID-19346565,33116,2017-06-20
LA532HBAA82X1DANID-19346566,36500,2017-06-20
LA532HBAA82X1EANID-19346568,36500,2017-06-20
LA532HBAA82X1FANID-19346569,29864,2017-06-20
LA532HBAA82X1GANID-19346572,33116,2017-06-20
LA532HBAA82X1HANID-19346570,36500,2017-06-20
LA532HBAA82X1IANID-19346571,26546,2017-06-20
LA532HBAA95BCBANID-21351103,16591,2017-06-20
LA532HBAA95BCCANID-21351104,16591,2017-06-20
LA532HBAA95BCDANID-21351109,16591,2017-06-20
LA532HBAA95BCEANID-21351110,16591,2017-06-20
LA532HBAA95BCFANID-21351105,21900,2017-06-20
LA532HBAA95BCGANID-21351106,47782,2017-06-20
LA532HBAA95BCHANID-21351107,29864,2017-06-20
LA532HBAA95BCIANID-21351108,26545,2017-06-20
LA532HBAA95BCJANID-21351111,23891,2017-06-20
LA532HBAAA67KTANID-23296870,29864,2017-06-20
LA532HBAAA67KUANID-23296871,36500,2017-06-20
LA532HBAAA67KVANID-23296872,26545,2017-06-20
LA532HBAAA67KWANID-23296873,26545,2017-06-20
LA532HBAAA67KXANID-23296874,26545,2017-06-20
LA532HBAAA67KYANID-23296875,17918,2017-06-20
LA532HBAAA67KZANID-23296876,26545,2017-06-20
LA532HBAAA67L0ANID-23296877,19909,2017-06-20
LA532HBAAA67L1ANID-23296878,29864,2017-06-20
LA532HBAAA67L2ANID-23296894,24555,2017-06-20
LA532HBAAA67L3ANID-23296895,23891,2017-06-20
LA532HBAAA67L4ANID-23296896,18250,2017-06-20
LA532HBAAA67L5ANID-23296897,47782,2017-06-20
LA532HBAAA67L6ANID-23296898,26545,2017-06-20
LA532HBAAA67L7ANID-23296899,16591,2017-06-20
LA532HBAAA67L8ANID-23296900,16591,2017-06-20
LA532HBAAA67L9ANID-23296901,16591,2017-06-20
LA532HBAAA67LAANID-23296902,29864,2017-06-20
LA532HBAAA67LBANID-23296903,37164,2017-06-20
LA532HBAAA67LCANID-23296884,23227,2017-06-20
LA532HBAAA67LDANID-23296885,25218,2017-06-20
LA532HBAAA67LEANID-23296886,19909,2017-06-20
LA532HBAAA67LFANID-23296887,21900,2017-06-20
LA532HBAAA67LGANID-23296888,13936,2017-06-20
LA532HBAAA67LHANID-23296909,16591,2017-06-20
LA532HBAAA67LIANID-23296910,16591,2017-06-20
LA532HBAAA67LJANID-23296911,16591,2017-06-20
LA532HBAAA67LKANID-23296912,16591,2017-06-20
LA532HBAAA67LLANID-23296913,16591,2017-06-20
LA532HBAAA67LMANID-23296889,29864,2017-06-20
LA532HBAAA67LNANID-23296890,15264,2017-06-20
LA532HBAAA67LOANID-23296891,26545,2017-06-20
LA532HBAAA67LPANID-23296892,16591,2017-06-20
LA532HBAAA67LQANID-23296893,16591,2017-06-20
LA532HBAAA67LRANID-23296879,33182,2017-06-20
LA532HBAAA67LSANID-23296880,18582,2017-06-20
LA532HBAAA67LTANID-23296881,18582,2017-06-20
LA532HBAAA67LUANID-23296882,18582,2017-06-20
LA532HBAAA67LVANID-23296883,18582,2017-06-20
LA532HBAAA67LWANID-23296904,18582,2017-06-20
LA532HBAAA67LXANID-23296905,23227,2017-06-20
LA532HBAAA67LYANID-23296906,19245,2017-06-20
LA532HBAAA67M0ANID-23296908,25882,2017-06-20
LA532HBAAA67M1ANID-23296914,18582,2017-06-20
LA532HBAAA67M2ANID-23296915,18582,2017-06-20
LA532HBAAA67M3ANID-23296916,18582,2017-06-20
LA532HBAAA67M4ANID-23296917,18582,2017-06-20
LA532HBAAA67M5ANID-23296918,18582,2017-06-20
LA532HBAAA67M6ANID-23296919,25882,2017-06-20
LA532HBADJPKANID-193747,25882,2017-06-20
LA532HBADJPWANID-193759,15264,2017-06-20
LA532HBADJPXANID-193760,18582,2017-06-20
LA532HBARM5KANID-644005,21236,2017-06-20
LA532HBARM5MANID-644007,19245,2017-06-20
LA532HBARM5OANID-644009,19245,2017-06-20
LG639ELAA4MJZPANID-9121672,71801,2017-06-20
LG639ELAA6Y7DZANID-17006769,655436,2017-06-20
LO651ELAA6C7POANID-14638481,9091,2017-06-20
LO651ELACWBMANID-158224,3636,2017-06-20
MI711ELAA703XHANID-17190769,68182,2017-06-20
MI711ELAA703XIANID-17190770,68182,2017-06-20
MI711ELAA703XJANID-17190771,68182,2017-06-20
MI711ELAA703XKANID-17190772,68182,2017-06-20
MI711ELAA703XLANID-17190773,68182,2017-06-20
MI711ELAA703XMANID-17190774,68182,2017-06-20
MI711ELAA703XNANID-17190775,154545,2017-06-20
MI711ELAA8EG2NANID-19952378,136364,2017-06-20
MI711ELAA8EG2PANID-19952381,46364,2017-06-20
MI711ELAA8EG2QANID-19952382,115455,2017-06-20
MI711ELAA8EG2RANID-19952383,136364,2017-06-20
MI711ELAA8EG2SANID-19952384,136364,2017-06-20
NI453HBAA3SCV4ANID-7296463,4409,2017-06-20
NI453HBAA3SD3HANID-7297094,705,2017-06-20
NI453HBAA3TLNGANID-7376619,5909,2017-06-20
NI453HBAA3TLNHANID-7376620,5682,2017-06-20
NI453HBAA3TLNNANID-7376626,705,2017-06-20
NI453HBAA6WH9YANID-16871906,1647,2017-06-20
NI453HBAA6WHA0ANID-16871911,1647,2017-06-20
NI453HBAA6WHQDANID-16872769,1647,2017-06-20
NI453HBAA88SSLANID-19651659,9091,2017-06-20
NI453HBAA88SSNANID-19651661,7409,2017-06-20
NI453HBAA88SSOANID-19651662,7500,2017-06-20
NI453HBAHHZ8ANID-369361,705,2017-06-20
NI453HBAHHZ9ANID-369362,705,2017-06-20
NI715HBAA3SD3GANID-7297093,705,2017-06-20
NI715HBAA3TLNMANID-7376625,705,2017-06-20
NI715HBAA470XAANID-8179317,705,2017-06-20
NI715HBAA470XBANID-8179318,705,2017-06-20
NI743ELAACGX13ANID-27861048,287273,2017-06-20
NI743ELAACGX1AANID-27861044,287273,2017-06-20
OL719HB18XDDANID-54428,20000,2017-06-20
OL719HB63PYUANID-49411,46900,2017-06-20
OL719HB65PYSANID-49409,46900,2017-06-20
OL719HB90XLXANID-54659,76000,2017-06-20
OL719HB98QIZANID-49676,46900,2017-06-20
OL719HBAA3HWOQANID-6690856,46900,2017-06-20
OL719HBAA3HWORANID-6690857,20000,2017-06-20
OL719HBAA3HWOTANID-6690859,46900,2017-06-20
OL719HBAA3HWP6ANID-6690872,7100,2017-06-20
OL719HBAA3ICR5ANID-6714861,76000,2017-06-20
OL719HBAA3ICR6ANID-6714862,76000,2017-06-20
OL719HBAA8ZHRDANID-21028245,53500,2017-06-20
OL719HBAADS4CXANID-30389154,133265,2017-06-20
OL719HBAADS4CZANID-30389152,53500,2017-06-20
OL719HBAJ3KKANID-463986,46900,2017-06-20
PA722TBAA1XECRANID-3565272,127043,2017-06-20
PA722TBAA1XECSANID-3565273,127043,2017-06-20
PA722TBAA1XECTANID-3565274,127043,2017-06-20
PA722TBAA1XECXANID-3565278,86612,2017-06-20
PA722TBAA1XECYANID-3565279,86612,2017-06-20
PA722TBAA1XECZANID-3565280,86612,2017-06-20
PA722TBAA1XED0ANID-3565281,86612,2017-06-20
PA722TBAA1XED1ANID-3565282,64900,2017-06-20
PA722TBAA51FVYANID-10115638,9620,2017-06-20
PA722TBAA51FVZANID-10115639,77923,2017-06-20
PA722TBAA8ZQ14ANID-21040498,86576,2017-06-20
PA722TBAA8ZQ15ANID-21040499,86576,2017-06-20
PA722TBAA8ZQ16ANID-21040500,86576,2017-06-20
PA722TBBS4K3ANID-2090704,8651,2017-06-20
PA722TBBS4K6ANID-2090707,16200,2017-06-20
PA722TBBS4KDANID-2090714,31761,2017-06-20
PA722TBBS4KEANID-2090715,9620,2017-06-20
PA722TBBS4KFANID-2090716,31761,2017-06-20
PA722TBBS4KGANID-2090717,14435,2017-06-20
PA722TBBS4KHANID-2090718,31761,2017-06-20
PA722TBBS4KIANID-2090719,14435,2017-06-20
PA722TBBS4KJANID-2090720,8658,2017-06-20
PA722TBBS4KKANID-2090721,14435,2017-06-20
PA722TBBS4KLANID-2090722,14435,2017-06-20
PA775ELAA3GK82ANID-6606815,69073,2017-06-20
PA775ELAA4CMT6ANID-8509102,457073,2017-06-20
PA775ELAA5AWX1ANID-10688530,206436,2017-06-20
PA775ELAA5ETSCANID-10943851,423282,2017-06-20
PA775ELAA85WEYANID-19496414,460845,2017-06-20
PA775ELAAAF81AANID-23780193,154555,2017-06-20
PA775ELAAAF81CANID-23780195,563636,2017-06-20
PA775ELAAAG7K3ANID-23831950,1569436,2017-06-20
PA780HB73TMSANID-51834,8000,2017-06-20
PA780HB73TMSANID-55503,7700,2017-06-20
PA780HBAA5YQH6ANID-12653509,20500,2017-06-20
PA780HBAA8ZHQ3ANID-21028198,20500,2017-06-20
PA780HBAA8ZHQ4ANID-21028199,20500,2017-06-20
PA780HBAADS4CVANID-30389150,43250,2017-06-20
PA780HBAADS4CWANID-30389151,43250,2017-06-20
PA780HBAC6PTANID-117696,7700,2017-06-20
PA780HBAC6PUANID-117697,7700,2017-06-20
PA780HBAK04WANID-516054,8000,2017-06-20
PA780HBAK04XANID-516055,8000,2017-06-20
PA780HBCJTSQANID-3110221,4700,2017-06-20
PA780HBCJTSRANID-3110222,4700,2017-06-20
PE831HLAA5PHDEANID-11590339,206550,2017-06-20
PH789EL31XFOANID-33896,22225,2017-06-20
PH789EL32XFNANID-33895,2905,2017-06-20
PH789EL77UFUANID-52355,10765,2017-06-20
PH789ELAA5DP6XANID-10855191,142709,2017-06-20
PH789ELAA72IV3ANID-17359152,255435,2017-06-20
PH789ELABBK7ANID-66838,570,2017-06-20
PH789ELABBK8ANID-66839,570,2017-06-20
PH789HAAA79O6UANID-17754797,5815,2017-06-20
PH789HAAA8WP2QANID-20881689,5815,2017-06-20
PH789HABBREKANID-1205348,25195,2017-06-20
PH789HABBVKZANID-1211968,1468,2017-06-20
PH789HABBVL3ANID-1211972,1468,2017-06-20
PH789HABX59LANID-2394561,9932,2017-06-20
PH789HACJXE5ANID-3117134,6956,2017-06-20
PH789HACJXEGANID-3117145,62266,2017-06-20
PO287TBAA74ABVANID-17449295,859,2017-06-20
PO287TBAA74ABWANID-17449296,936,2017-06-20
PO287TBAA74ABXANID-17449297,1016,2017-06-20
PO287TBAA74ABYANID-17449298,1227,2017-06-20
PO287TBAA74ABZANID-17449299,1288,2017-06-20
PO287TBAA74AC0ANID-17449300,2741,2017-06-20
PO287TBAA74AC1ANID-17449301,2463,2017-06-20
PO287TBAA74AC2ANID-17449302,2473,2017-06-20
PO287TBAA74AC3ANID-17449303,2484,2017-06-20
PO287TBAA74AC4ANID-17449304,2484,2017-06-20
PO287TBAA74AC5ANID-17449305,2484,2017-06-20
PO287TBAA74AC6ANID-17449306,2484,2017-06-20
PO287TBAA74AC7ANID-17449307,2484,2017-06-20
PO287TBAA74AC8ANID-17449308,2484,2017-06-20
PO287TBAA7P6J5ANID-18637924,10965,2017-06-20
PO287TBAA7P6J6ANID-18637923,9850,2017-06-20
PO287TBAA8ECDRANID-19946658,5153,2017-06-20
PO287TBAA8ECDSANID-19946659,5616,2017-06-20
PO287TBAA8ECDTANID-19946660,6095,2017-06-20
PU069HAAA3ZQDDANID-7743069,363636,2017-06-20
PU069HAAADWJ3CANID-30648302,454545,2017-06-20
PU069HAAZ95PANID-1074934,909091,2017-06-20
PU069HAAZDK4ANID-1081126,454545,2017-06-20
QL818FAAQVF2ANID-599282,751,2017-06-20
QL818FAAQVF3ANID-599283,2373,2017-06-20
SA548ELAJD9UANID-478419,16241,2017-06-20
SA678ELAD969ANID-178369,5218,2017-06-20
SA678ELAJD9TANID-478418,15332,2017-06-20
SA678HABHJNOANID-1525000,9136,2017-06-20
SA678HABHJNQANID-1525002,19818,2017-06-20
SA678HABYJG7ANID-2470712,10786,2017-06-20
SA848ELAA30OKTANID-5665921,239133,2017-06-20
SA848ELAA30OKVANID-5665923,491887,2017-06-20
SA848ELAA4CN1YANID-8509515,36364,2017-06-20
SA848ELAA4CN1ZANID-8509516,36364,2017-06-20
SA848ELAA4CN20ANID-8509517,36364,2017-06-20
SA848ELAA4TGZ8ANID-9580909,18182,2017-06-20
SA848ELAA4TGZ9ANID-9580910,18182,2017-06-20
SA848ELAA4TGZAANID-9580911,18182,2017-06-20
SA848ELAA51FM2ANID-10115281,45455,2017-06-20
SA848ELAA51FM3ANID-10115282,45455,2017-06-20
SA848ELAA5D037ANID-10812379,45455,2017-06-20
SA848ELAA6UPU7ANID-16698330,18182,2017-06-20
SA848ELAA6UPU8ANID-16698331,18182,2017-06-20
SA848ELAA6UPU9ANID-16698332,18182,2017-06-20
SA848ELAA6UPUJANID-16698327,45455,2017-06-20
SA848ELAA6UPUKANID-16698328,45455,2017-06-20
SA848ELAA6UPULANID-16698329,45455,2017-06-20
SA848ELAA6WLJ5ANID-16882544,139772,2017-06-20
SA848ELAA704XUANID-17193643,81818,2017-06-20
SA848ELAA704XVANID-17193644,81818,2017-06-20
SA848ELAA704XWANID-17193645,81818,2017-06-20
SA848ELAA704XXANID-17193646,36364,2017-06-20
SA848ELAA704XYANID-17193647,36364,2017-06-20
SA848ELAA704XZANID-17193648,90909,2017-06-20
SA848ELAA704Y0ANID-17193649,90909,2017-06-20
SA848ELAA74SULANID-17480876,81818,2017-06-20
SA848ELAA74SUMANID-17480877,122727,2017-06-20
SA848ELAA74SUNANID-17480878,81818,2017-06-20
SA848ELAA74SUOANID-17480879,36364,2017-06-20
SA848ELAA74SUPANID-17480880,36364,2017-06-20
SA848ELAA74SUQANID-17480881,90909,2017-06-20
SA848ELAA74SURANID-17480882,90909,2017-06-20
SA848ELAA7OC5BANID-18589475,90909,2017-06-20
SA848ELAA831ECANID-19352618,75466,2017-06-20
SA848ELAA8DHSGANID-19903316,46345,2017-06-20
SA848ELAA8ZJETANID-21030576,36364,2017-06-20
SA848ELAAAQ4QZANID-24340419,90909,2017-06-20
SA848ELAIOUKANID-440469,105153,2017-06-20
SA848ELBBZBTANID-1218227,86371,2017-06-20
SA848ELBWOUPANID-2362210,59120,2017-06-20
SA848HAAAATJN5ANID-24502655,136364,2017-06-20
SA848HAAACGX22ANID-27861081,136364,2017-06-20
SA848HAAACGX27ANID-27861092,113636,2017-06-20
SA848HAAAEPUUCANID-32554332,113636,2017-06-20
SA848HAAAEPUUEANID-32554334,409091,2017-06-20
SA848HAAAEPUUFANID-32554335,227273,2017-06-20
SA850ELAA45QKOANID-8108096,8818,2017-06-20
SA850ELAA45QKPANID-8108097,9545,2017-06-20
SA850ELAA45QKQANID-8108098,16364,2017-06-20
SA850ELAA4ZNMSANID-9961127,14818,2017-06-20
SA850ELAA8PPSFANID-20533756,9455,2017-06-20
SA850ELAA8UE6SANID-20769832,12636,2017-06-20
SA850ELAA93L75ANID-21255584,6545,2017-06-20
SA850ELAA93L76ANID-21255585,14091,2017-06-20
SA850ELAA945JFANID-21285044,10000,2017-06-20
SA850ELAA945JGANID-21285042,18909,2017-06-20
SA850ELAA945JHANID-21285043,4455,2017-06-20
SA850ELAABWJMFANID-26755779,1818,2017-06-20
SA850ELAABWJMGANID-26755780,23636,2017-06-20
SA850ELAAE1H64ANID-30946160,16364,2017-06-20
SE574HAAA49VZBANID-8335767,8316,2017-06-20
SE574HAAA49W6DANID-8336038,16989,2017-06-20
SH866EL22PHDANID-48248,31818,2017-06-20
SH866ELAA7AN6EANID-17812278,203618,2017-06-20
SH866ELAA7AN6FANID-17812279,100491,2017-06-20
SH866ELAA7P6KWANID-18638034,41436,2017-06-20
SH866ELAA9HIESANID-21974769,41436,2017-06-20
SH866ELAAAF81FANID-23780198,909,2017-06-20
SH866ELAAAF81IANID-23780200,76891,2017-06-20
SH866ELAAAF81JANID-23780201,37273,2017-06-20
SH866HAAA1TMYAANID-3355608,63636,2017-06-20
SH866HAAA3AK9AANID-6260930,13636,2017-06-20
SH866HAAA3AK9BANID-6260931,13636,2017-06-20
SH866HAAA88R5LANID-19648784,13636,2017-06-20
SH866HAAA88R5MANID-19648785,13636,2017-06-20
SO097ELAL0JSANID-576398,15386,2017-06-20
SO097HAAA3B4R8ANID-6294555,13145,2017-06-20
SO097HAAA49VZCANID-8335768,12750,2017-06-20
TC050ELAABWHRMANID-26752659,91818,2017-06-20
WH712HLAA5PHD0ANID-11590325,4841,2017-06-20
WH712HLAA5PHD1ANID-11590326,4567,2017-06-20
WH712HLAA5PHD2ANID-11590327,4840,2017-06-20
WH712HLAA5PHD3ANID-11590328,4840,2017-06-20
WH712HLAA5PHD4ANID-11590329,4567,2017-06-20
WH712HLAA5PHD5ANID-11590330,4840,2017-06-20
WH712HLAA5PHDBANID-11590336,34251,2017-06-20
WH712HLAA670YMANID-13940605,34251,2017-06-20
WH712HLAA72GOKANID-17355300,9679,2017-06-20
WH712HLAA72GOLANID-17355301,9679,2017-06-20
WH712HLAA72GOMANID-17355302,9273,2017-06-20
WH712HLAA72GONANID-17355303,9679,2017-06-20
WH712HLAA72GOOANID-17355304,9679,2017-06-20
WH712HLAA72GOPANID-17355305,9679,2017-06-20
WH712HLAA92WIJANID-21215031,9134,2017-06-20
WH712HLAA92WIKANID-21215032,4840,2017-06-20
WH712HLAA92XMMANID-21216749,4636,2017-06-20
ZA500FAAA1T6OCANID-3330815,3900,2017-06-20
ZA500FAAA1T6OCANID-3330816,3900,2017-06-20
ZA500FAAA1T6OCANID-3330818,7900,2017-06-20
ZA500FAAA1T6ODANID-3330819,3900,2017-06-20
ZA500FAAA1T6ODANID-3330820,3900,2017-06-20
ZA500FAAA1T6ODANID-3330822,7900,2017-06-20
ZA500FAAA4JHGWANID-8949295,3890,2017-06-20
ZA500FAAA4WN3NANID-9771595,31537,2017-06-20
ZA500FAAA4WN3OANID-9771596,34900,2017-06-20
ZA500FAAA4WN3PANID-9771597,31873,2017-06-20
ZA500FAAA551T9ANID-10332891,1390,2017-06-20
ZA500FAAA57R11ANID-10492018,7090,2017-06-20
ZA500FAAA57R12ANID-10492019,7090,2017-06-20
ZA500FAAA57R13ANID-10492020,7090,2017-06-20
ZA500FAAA57R14ANID-10492021,7090,2017-06-20
ZA500FAAA57R18ANID-10492025,7090,2017-06-20
ZA500FAAA59S6IANID-10613524,4890,2017-06-20
ZA500FAAA59S6IANID-10613525,4890,2017-06-20
ZA500FAAA59S6IANID-10613526,4890,2017-06-20
ZA500FAAA59S6JANID-10613529,4890,2017-06-20
ZA500FAAA59S6JANID-10613530,4890,2017-06-20
ZA500FAAA59S6JANID-10613531,4890,2017-06-20
ZA500FAAA59S6JANID-10613532,4890,2017-06-20
ZA500FAAA59S6JANID-10613533,4890,2017-06-20
ZA500FAAA5E2LSANID-10892623,16090,2017-06-20
ZA500FAAA5E2LUANID-10892632,16090,2017-06-20
ZA500FAAA5E2LUANID-10892633,16090,2017-06-20
ZA500FAAA5E2LUANID-10892635,16090,2017-06-20
ZA500FAAA5E2LUANID-10892637,16090,2017-06-20
ZA500FAAA5YSDAANID-12666455,5090,2017-06-20
ZA500FAAA5YSDBANID-12666456,5090,2017-06-20
